ts_wall,bar_ts,stock,action,reason,price,rsi,qty,in_position,entry_price,highest_price,armed,min_profitable_price,trailing_floor,protected_floor,rsi_buy,rsi_exit,trailing_pct,fee_buy_pct,fee_sell_pct,slippage_pct,edge_min_pct,hard_tp_pct,window
2025-08-24T02:26:36.241632+00:00,2025-08-24T02:27:00+00:00,btc_usd,hold,,115530.3469405,55.79797133259704,,0,,,0,,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:27:36.241146+00:00,2025-08-24T02:28:00+00:00,btc_usd,hold,,115532.9948845,56.046365549366314,,0,,,0,,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:28:36.227324+00:00,2025-08-24T02:29:00+00:00,btc_usd,hold,,115532.8048845,56.02203859867711,,0,,,0,,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:29:36.239032+00:00,2025-08-24T02:30:00+00:00,btc_usd,hold,,115530.0448845,55.64420521478255,,0,,,0,,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:31:36.241299+00:00,2025-08-24T02:31:00+00:00,btc_usd,hold,,115512.3948845,53.17439116675173,,0,,,0,,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:32:36.239209+00:00,2025-08-24T02:33:00+00:00,btc_usd,hold,,115502.0548845,51.72590963569966,,0,,,0,,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:33:36.239820+00:00,2025-08-24T02:34:00+00:00,btc_usd,hold,,115346.411,35.881470389477116,,0,,,0,,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:35:36.240222+00:00,2025-08-24T02:35:00+00:00,btc_usd,hold,,115292.155,32.18091033392453,,0,,,0,,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:37:36.235966+00:00,2025-08-24T02:37:00+00:00,btc_usd,hold,,115264.78,30.473229343596785,,0,,,0,,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:38:36.350983+00:00,2025-08-24T02:39:00+00:00,btc_usd,buy,,115256.1455,29.933673762540806,0.0017352653876491124,1,115256.1455,115256.1455,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:39:36.237147+00:00,2025-08-24T02:40:00+00:00,btc_usd,hold,,115263.4,31.038463453394144,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:41:36.239952+00:00,2025-08-24T02:41:00+00:00,btc_usd,hold,,115173.95,25.66484880147091,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:42:36.239278+00:00,2025-08-24T02:43:00+00:00,btc_usd,hold,,115239.2395,34.569090574406644,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:43:36.239912+00:00,2025-08-24T02:44:00+00:00,btc_usd,hold,,115214.5245,32.95960648465599,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:44:36.240556+00:00,2025-08-24T02:45:00+00:00,btc_usd,hold,,115187.005,31.21679028631766,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:45:36.240641+00:00,2025-08-24T02:46:00+00:00,btc_usd,hold,,115116.318,27.233381839364426,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:46:36.238200+00:00,2025-08-24T02:47:00+00:00,btc_usd,hold,,115125.586,28.521259595044555,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:47:36.228703+00:00,2025-08-24T02:48:00+00:00,btc_usd,hold,,115111.545,27.720790160009415,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:48:36.238093+00:00,2025-08-24T02:49:00+00:00,btc_usd,hold,,115146.765,32.81442803812692,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:49:36.239010+00:00,2025-08-24T02:50:00+00:00,btc_usd,hold,,115109.29,30.362596894324867,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:50:36.238110+00:00,2025-08-24T02:51:00+00:00,btc_usd,hold,,115122.34,32.26070075099277,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:55:36.237633+00:00,2025-08-24T02:52:00+00:00,btc_usd,hold,,115103.722,30.963994559366924,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:56:36.238782+00:00,2025-08-24T02:57:00+00:00,btc_usd,hold,,115052.085,27.645064806662575,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:57:36.238240+00:00,2025-08-24T02:58:00+00:00,btc_usd,hold,,115071.2305,30.61467272400057,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T02:59:36.238603+00:00,2025-08-24T02:59:00+00:00,btc_usd,hold,,114997.9895,26.186882918970895,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:00:36.238775+00:00,2025-08-24T03:01:00+00:00,btc_usd,hold,,114982.2925,25.340966176958517,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:01:36.238257+00:00,2025-08-24T03:02:00+00:00,btc_usd,hold,,114940.0975,23.17390098118898,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:02:36.234682+00:00,2025-08-24T03:03:00+00:00,btc_usd,hold,,114921.067,22.249739977335636,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:03:36.237216+00:00,2025-08-24T03:04:00+00:00,btc_usd,hold,,115021.935,36.66655965055852,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:06:36.230715+00:00,2025-08-24T03:05:00+00:00,btc_usd,hold,,115065.0475,41.64697403697494,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:07:36.237285+00:00,2025-08-24T03:08:00+00:00,btc_usd,hold,,115041.1345,39.778461891950094,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:09:36.237258+00:00,2025-08-24T03:09:00+00:00,btc_usd,hold,,115076.95,43.84236129818555,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:11:36.237176+00:00,2025-08-24T03:11:00+00:00,btc_usd,hold,,115020.37,39.32731684164809,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:13:36.235480+00:00,2025-08-24T03:13:00+00:00,btc_usd,hold,,115058.55,43.55182057307274,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:14:36.236996+00:00,2025-08-24T03:15:00+00:00,btc_usd,hold,,115060.8155,43.80186502661982,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:15:36.237214+00:00,2025-08-24T03:16:00+00:00,btc_usd,hold,,115004.212,39.13719540981369,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:16:36.227298+00:00,2025-08-24T03:17:00+00:00,btc_usd,hold,,114950.489,35.295289781734226,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:17:36.235291+00:00,2025-08-24T03:18:00+00:00,btc_usd,hold,,115009.71,42.04866110953878,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:18:36.236541+00:00,2025-08-24T03:19:00+00:00,btc_usd,hold,,115058.71,46.97963261229325,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:21:36.235618+00:00,2025-08-24T03:20:00+00:00,btc_usd,hold,,115027.203,44.36559981507077,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:22:36.237346+00:00,2025-08-24T03:23:00+00:00,btc_usd,hold,,114989.8975,41.426400036734854,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:23:36.235331+00:00,2025-08-24T03:24:00+00:00,btc_usd,hold,,114986.0755,41.12579273036736,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:24:36.233272+00:00,2025-08-24T03:25:00+00:00,btc_usd,hold,,115065.208,49.32488814585424,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:25:36.236836+00:00,2025-08-24T03:26:00+00:00,btc_usd,hold,,114970.2395,41.80107950986755,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:26:36.234855+00:00,2025-08-24T03:27:00+00:00,btc_usd,hold,,114988.945,43.625108665752364,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:27:36.229411+00:00,2025-08-24T03:28:00+00:00,btc_usd,hold,,114972.2015,42.345761525647596,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:28:36.223110+00:00,2025-08-24T03:29:00+00:00,btc_usd,hold,,114973.825,42.52177501746634,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:30:36.258586+00:00,2025-08-24T03:30:00+00:00,btc_usd,hold,,114989.68,44.30987399911701,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:31:36.263363+00:00,2025-08-24T03:32:00+00:00,btc_usd,hold,,114972.065,42.71979588011992,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:32:36.232736+00:00,2025-08-24T03:33:00+00:00,btc_usd,hold,,114992.018,45.12208771858653,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:33:36.233421+00:00,2025-08-24T03:34:00+00:00,btc_usd,hold,,114954.4695,41.58739249323462,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:34:36.235049+00:00,2025-08-24T03:35:00+00:00,btc_usd,hold,,114968.64,43.38972661734903,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:35:36.235002+00:00,2025-08-24T03:36:00+00:00,btc_usd,hold,,114983.545,45.30149662927896,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:36:36.233330+00:00,2025-08-24T03:37:00+00:00,btc_usd,hold,,115026.0,50.43589122283669,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:38:36.235211+00:00,2025-08-24T03:38:00+00:00,btc_usd,hold,,114928.2,40.90942437382183,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:41:36.233262+00:00,2025-08-24T03:40:00+00:00,btc_usd,hold,,114964.66,45.07455154110451,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:42:36.234804+00:00,2025-08-24T03:43:00+00:00,btc_usd,hold,,114987.3555,47.55277429053785,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:43:36.232117+00:00,2025-08-24T03:44:00+00:00,btc_usd,hold,,114984.9155,47.30565053141707,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:44:36.233437+00:00,2025-08-24T03:45:00+00:00,btc_usd,hold,,114948.6195,43.67005157248225,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:45:36.233925+00:00,2025-08-24T03:46:00+00:00,btc_usd,hold,,114933.4125,42.20648787357643,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:47:36.233346+00:00,2025-08-24T03:47:00+00:00,btc_usd,hold,,114930.3,41.89698747069763,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:49:36.220740+00:00,2025-08-24T03:49:00+00:00,btc_usd,hold,,114978.8595,48.270382021390915,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:50:36.232404+00:00,2025-08-24T03:51:00+00:00,btc_usd,hold,,114962.1,46.379477748297994,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:51:36.233768+00:00,2025-08-24T03:52:00+00:00,btc_usd,hold,,115028.825,54.090372637136,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:52:36.232918+00:00,2025-08-24T03:53:00+00:00,btc_usd,hold,,115121.6,62.22450093369334,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:53:36.232764+00:00,2025-08-24T03:54:00+00:00,btc_usd,hold,,115090.6995,58.506330141452864,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:54:36.231661+00:00,2025-08-24T03:55:00+00:00,btc_usd,hold,,115089.296,58.335826029035125,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:55:36.231458+00:00,2025-08-24T03:56:00+00:00,btc_usd,hold,,115060.335,54.787685787109424,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:56:36.232535+00:00,2025-08-24T03:57:00+00:00,btc_usd,hold,,115056.3,54.29221545129968,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:57:36.234731+00:00,2025-08-24T03:58:00+00:00,btc_usd,hold,,115023.25,50.281211899896164,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:58:36.233904+00:00,2025-08-24T03:59:00+00:00,btc_usd,hold,,114969.787,44.54785678735993,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T03:59:36.233575+00:00,2025-08-24T04:00:00+00:00,btc_usd,hold,,114998.7455,48.00615515712338,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:00:36.232409+00:00,2025-08-24T04:01:00+00:00,btc_usd,hold,,115042.1,52.75653829979986,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:01:36.231571+00:00,2025-08-24T04:02:00+00:00,btc_usd,hold,,115116.294,59.56505958964783,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:02:36.230930+00:00,2025-08-24T04:03:00+00:00,btc_usd,hold,,115097.55,57.31767287039213,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:04:36.230605+00:00,2025-08-24T04:04:00+00:00,btc_usd,hold,,115165.78,62.81720827805428,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:05:36.230576+00:00,2025-08-24T04:06:00+00:00,btc_usd,hold,,115101.682,55.57293186635516,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:07:36.232565+00:00,2025-08-24T04:07:00+00:00,btc_usd,hold,,115099.347,55.32264021197377,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:08:36.230788+00:00,2025-08-24T04:09:00+00:00,btc_usd,hold,,115164.759,60.666996429675464,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:09:36.231082+00:00,2025-08-24T04:10:00+00:00,btc_usd,hold,,115104.696,54.24986631876567,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:11:36.229709+00:00,2025-08-24T04:11:00+00:00,btc_usd,hold,,115150.67,57.91900638846305,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:12:36.224121+00:00,2025-08-24T04:13:00+00:00,btc_usd,hold,,115212.45,62.2951307814928,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:13:36.229732+00:00,2025-08-24T04:14:00+00:00,btc_usd,hold,,115254.5045,64.96594302186719,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:15:36.231265+00:00,2025-08-24T04:15:00+00:00,btc_usd,hold,,115205.701,59.68251032419123,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:16:36.230031+00:00,2025-08-24T04:17:00+00:00,btc_usd,hold,,115141.8215,53.54433632702868,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:17:36.230048+00:00,2025-08-24T04:18:00+00:00,btc_usd,hold,,115239.616,60.27945056344349,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:18:36.230449+00:00,2025-08-24T04:19:00+00:00,btc_usd,hold,,115238.595,60.18135164259476,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:19:36.229733+00:00,2025-08-24T04:20:00+00:00,btc_usd,hold,,115209.121,57.28320552366076,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:20:36.228868+00:00,2025-08-24T04:21:00+00:00,btc_usd,hold,,115262.4495,60.947668051499676,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:21:36.228040+00:00,2025-08-24T04:22:00+00:00,btc_usd,hold,,115219.0795,56.6885314102907,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:22:36.229554+00:00,2025-08-24T04:23:00+00:00,btc_usd,hold,,115242.9685,58.41246636883374,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:23:36.225928+00:00,2025-08-24T04:24:00+00:00,btc_usd,hold,,115199.3275,54.17054532413026,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:25:36.223640+00:00,2025-08-24T04:25:00+00:00,btc_usd,hold,,115210.085,55.03732853031899,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:26:36.228970+00:00,2025-08-24T04:27:00+00:00,btc_usd,hold,,115230.43,56.70508898905945,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:27:36.227712+00:00,2025-08-24T04:28:00+00:00,btc_usd,hold,,115215.395,55.079168285883604,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:28:36.216566+00:00,2025-08-24T04:29:00+00:00,btc_usd,hold,,115245.44,57.68997129164456,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:29:36.229070+00:00,2025-08-24T04:30:00+00:00,btc_usd,hold,,115191.83,51.89429388057542,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:30:36.229029+00:00,2025-08-24T04:31:00+00:00,btc_usd,hold,,115126.715,45.86697828022143,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:31:36.228798+00:00,2025-08-24T04:32:00+00:00,btc_usd,hold,,115049.08,39.91451914019957,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:33:36.226155+00:00,2025-08-24T04:33:00+00:00,btc_usd,hold,,115107.038,45.59133585904537,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:34:36.228504+00:00,2025-08-24T04:35:00+00:00,btc_usd,hold,,115097.884,44.870267904537144,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:35:36.222729+00:00,2025-08-24T04:36:00+00:00,btc_usd,hold,,115105.651,45.65563994664527,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:36:36.228140+00:00,2025-08-24T04:37:00+00:00,btc_usd,hold,,115134.783,48.61261559127596,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:37:36.228058+00:00,2025-08-24T04:38:00+00:00,btc_usd,hold,,115105.8,45.93472920244571,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:38:36.227554+00:00,2025-08-24T04:39:00+00:00,btc_usd,hold,,115072.177,42.97700858123699,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:39:36.226740+00:00,2025-08-24T04:40:00+00:00,btc_usd,hold,,115051.42,41.212757195004116,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:40:36.228278+00:00,2025-08-24T04:41:00+00:00,btc_usd,hold,,115075.855,44.120838893440094,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:41:36.226880+00:00,2025-08-24T04:42:00+00:00,btc_usd,hold,,115041.518,41.047931469950925,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:43:36.225727+00:00,2025-08-24T04:43:00+00:00,btc_usd,hold,,115093.8535,47.09595293554754,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:44:36.227757+00:00,2025-08-24T04:45:00+00:00,btc_usd,hold,,115097.3445,47.48298988059013,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:45:36.226056+00:00,2025-08-24T04:46:00+00:00,btc_usd,hold,,115122.6855,50.32397492866803,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:46:36.225068+00:00,2025-08-24T04:47:00+00:00,btc_usd,hold,,115100.105,47.84050340443505,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:47:36.227520+00:00,2025-08-24T04:48:00+00:00,btc_usd,hold,,115124.4,50.661719110889194,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:48:36.213114+00:00,2025-08-24T04:49:00+00:00,btc_usd,hold,,115069.47,44.766098521035495,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:49:36.220621+00:00,2025-08-24T04:50:00+00:00,btc_usd,hold,,115086.889,46.87729236297114,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:50:36.225882+00:00,2025-08-24T04:51:00+00:00,btc_usd,hold,,115091.4645,47.44553269030072,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
